Name,Gender
Murray Gell-Mann,Male
Myriam Sarachik,Female
Nevill Francis Mott,Unknown
Nicolaas Bloembergen,Male
Niels Birbaumer,Male
Niels Bohr,Male
Nikolay Basov,Male
Norman Foster Ramsey Jr.,Male
Norman Ramsey Jr.,Male
Olami–Feder–Christensen model,Unknown
Oliver Buckley Prize,Male
Oliver E. Buckley Prize,Male
Omar M. Yaghi,Male
Otto Stern,Male
Owen Chamberlain,Male
Owen Willans Richardson,Male
Patrick Blackett,Male
Paul Dirac,Male
Paul Nurse,Male
Pavel Cherenkov,Male
Percy Williams Bridgman,Male
Peter Grünberg,Male
Peter Higgs,Male
Philip Cohen (British biochemist),Male
Philip H. Bucksbaum,Male
Philip M. Morse,Male
Philip W. Anderson,Male
Pierre Agostini,Male
Pierre Curie,Male
Pieter Zeeman,Male
Polariton,Unknown
Pyotr Kapitsa,Male
Queen Elizabeth Prize for Engineering,Female
Rainer Weiss,Male
Ralph J. Cicerone,Male
Raymond Davis Jr.,Male
Raymond Thayer Birge,Male
Raymond U. Lemieux,Male
Ricardo Bressani,Male
Riccardo Giacconi,Male
Richard E. Taylor,Male
Richard Feynman,Male
Robert Andrews Millikan,Male
Robert B. Laughlin,Male
Robert Bacher,Male
Robert Coleman Richardson,Male
Robert G. Shulman,Male
Robert Hofstadter,Male
Robert L. Byer,Male
Robert Marshak,Male
Robert R. Wilson,Male
Robert Rosner,Male
Robert Serber,Male
Robert W. Wood,Male
Robert Weinberg (biologist),Male
Robert Woodrow Wilson,Male
Roger Falcone,Male
Roger Penrose,Male
Roy J. Glauber,Male
Rudolf Mössbauer,Male
Russell Alan Hulse,Male
Sam Aronson,Male
Samuel C. C. Ting,Male
Saul Perlmutter,Male
Serge Haroche,Male
Sheldon Glashow,Male
Shuji Nakamura,Male
Sidney Drell,Male
Simon Johnson (economist),Male
Simon van der Meer,Male
Steven Chu,Male
Steven Girvin,Male
Steven Weinberg,Male
Stuart J. Russell,Male
Subrahmanyan Chandrasekhar,Unknown
Sylvester James Gates,Male
Terry Sejnowski,Male
Theodor W. Hänsch,Male
Theodore Lyman IV,Male
Thomas Corwin Mendenhall,Male
Tsung-Dao Lee,Unknown
Val Logsdon Fitch,Female
Victor Ambros,Male
Victor Francis Hess,Male
Victor Weisskopf,Male
Vitaly Ginzburg,Male
Walter Houser Brattain,Male
Walther Bothe,Male
Werner Heisenberg,Male
Werner Stumm,Male
Wilhelm Röntgen,Male
Wilhelm Wien,Male
Willard Boyle,Male
William Alfred Fowler,Male
William Daniel Phillips,Male
William F. Brinkman,Male
William Francis Gray Swann,Male
William Francis Magie,Male
William Henry Bragg,Male
William Shockley,Male
William V. Houston,Male
Willis Lamb,Male
Wolfgang Ketterle,Male
Wolfgang Paul,Male
Wolfgang Pauli,Male
Yang Chen-Ning,Unknown
Yann LeCun,Male
Yoichiro Nambu,Male
Yoshua Bengio,Unknown
Zhong Lin Wang,Unknown
Zhores Alferov,Unknown
Template:Albert Einstein World Award of Science Laureates,Unknown
Template talk:Albert Einstein World Award of Science Laureates,Unknown
