Name,Gender
Amir Pnueli,Male
Ann Coulter,Female
Claire Berlinski,Female
David Klinghoffer,Male
Fernando Q. Gouvêa,Male
George Johnson (writer),Male
George Klir,Male
"Henry F. Schaefer, III",Male
Herbert Wilf,Male
Herman Berlinski,Male
Isaac Newton,Male
LCCN (identifier),Unknown
Michael Behe,Male
Mischa Berlinski,Male
Rick Santorum,Male
Ron Rosenbaum,Male
Ronald Numbers,Male
William A. Dembski,Male
William Morrow and Company,Male
